Unique_times,chat,
0:46:45,"[' PogChamp PogChamp PogChamp PogChamp PogChamp', ' ', ' PogChamp PogChamp PogChamp', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' zickzackAugen zickzackAugen zickzackAugen zickzackAugen zickzackAugen']",
0:46:46,"[' PogChamp PogChamp PogChamp', ' forsenTake forsenA forsenBreak forsenWeird forsenTake forsenA forsenBreak forsenWeird forsenTake forsenA forsenBreak forsenWeird forsenTake forsenA forsenBreak forsenWeird forsenTake forsenA forsenBreak forsenWeird forsenTake forsenA forsenBreak forsenWeird forsenTake forsenA forsenBreak forsenWeird forsenTake forsenA forsenBreak forsenWeird forsenTake forsenA forsenBreak forsenWeird', ' BlessRNG BlessRNG BlessRNG', ' CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp VoHiYo VoHiYo PogChamp PogChamp VoHiYo', ' BibleThump BibleThump BibleThump BibleThump', ' mitr0Okeh mitr0Okeh mitr0Okeh mitr0Okeh mitr0Okeh mitr0Okeh mitr0Okeh mitr0Okeh mitr0Okeh mitr0Okeh', ' PopCorn PopCorn PopCorn PopCorn', ' staarRain ammoDEWAY staarBow staarRain ammoDEWAY staarBow staarRain ammoDEWAY staarBow staarRain ammoDEWAY staarBow staarRain ammoDEWAY staarBow staarRain ammoDEWAY staarBow staarRain ammoDEWAY staarBow staarRain ammoDEWAY staarBow staarRain ammoDEWAY staarBow staarRain ammoDEWAY staarBow staarRain ammoDEWAY staarBow', ' PogChamp']",
0:46:47,"[' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm trymacsFacepalm', ' mewsOmewgalul mewsOmewgalul mewsOmewgalul mewsOmewgalul mewsOmewgalul mewsOmewgalul mewsOmewgalul', ' FlipThis FlipThis FlipThis FlipThis', ' loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP', ' m2kYason m2kYason m2kYason m2kYason', ' SSSsss SSSsss SSSsss SSSsss SSSsss SSSsss', ' VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea', ' tfueRIP tfueRIP tfueRIP tfueRIP', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' zozutvRage zozutvRage zozutvRage zozutvRage zozutvRage zozutvRage', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' fatiLUL fatiLUL fatiLUL fatiLUL fatiLUL fatiLUL', ' ', ' Mau5 mcaT mcaT mcaT Mau5 mcaT Mau5 Mau5 mcaT Mau5 mcaT Mau5 mcaT Mau5 mcaT Mau5 mcaT Mau5 Mau5']",
0:46:48,"[' shoenwEasyKatka', ' imGlitch imGlitch imGlitch', ' Please be aware that an Epic Games employee will never ask for your password.', ' PogChamp', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit copyThis CurseLit CurseLit CurseLit CurseLit', ' n28WUT n28WUT n28WUT n28WUT n28WUT n28WUT']",
0:46:49,"[' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' xcellsHypeFire', ' loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP loeyaHP', ' budcatBudcatChu budcatBudcatChu budcatBudcatChu budcatBudcatChu budcatBudcatChu budcatBudcatChu budcatBudcatChu BibleThump', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp ResidentSleeper ResidentSleeper PogChamp PogChamp PogChamp PogChamp', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' KomodoHype KomodoHype KomodoHype', ' SwiftRage SwiftRage SwiftRage SwiftRage SwiftRage SwiftRage GrammarKing GrammarKing', ' NotLikeThis NotLikeThis', ' VoteYea TombRaid TombRaid TombRaid TombRaid TombRaid TombRaid PopCorn PopCorn PopCorn cmonBruh cmonBruh cmonBruh cmonBruh VoHiYo VoHiYo VoHiYo VoHiYo', ' NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis VoHiYo VoHiYo VoHiYo VoHiYo WutFace WutFace WutFace WutFace WutFace WutFace NotLikeThis NotLikeThis NotLikeThis NotLikeThis WutFace WutFace WutFace WutFace NotLikeThis NotLikeThis NotLikeThis', ' lpmCringe lpmCringe']",
0:46:50,"[' FutureMan FutureMan FutureMan FutureMan', ' NotLikeThis NotLikeThis NotLikeThis NotLikeThis BibleThump BibleThump BibleThump', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' mewsImagine mewsImagine mewsImagine mewsImagine mewsImagine mewsImagine mewsImagine NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis', ' PogChamp', ' BatChest TearGlove TearGlove TearGlove TearGlove TearGlove', ' araianPoooound araianPoooound araianPoooound araianPoooound araianPoooound araianPoooound', ' LUL LUL', ' symfFist1 symfFist2 symfFist1 symfFist2 symfFist1 symfFist2 symfFist1 symfFist2', ' LUL LUL LUL LUL', ' frtyFP frtyFP frtyFP frtyFP frtyFP frtyFP frtyFP frtyFP frtyFP frtyFP frtyFP frtyFP frtyFP frtyFP frtyFP frtyFP frtyFP frtyFP frtyFP frtyFP frtyFP frtyFP frtyFP', ' Kappa BibleThump', ' DansGame']",
0:46:51,"[' klixzTR klixzTR klixzTR klixzTR klixzTR klixzTR klixzTR klixzTR klixzTR klixzTR klixzTR klixzWuetend klixzWuetend klixzWuetend klixzWuetend', ' swanzzCry swanzzCry swanzzCry', ' DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame', ' LUL LUL LUL LUL LUL doctorLUL doctorLUL doctorLUL doctorLUL', ' mongaThink mongaThink mongaThink', ' PogChamp PogChamp', ' BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump', ' NotATK NotATK NotATK NotATK', ' accordionDance accordionDance accordionDance accordionDance accordionDance accordionDance accordionDance accordionDance accordionDance', ' losClown losClown losClown losClown losClown losClown losClown', ' papaM papaAbo papaM papa10 papaHeart papaGasm papaDab papaDab', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea', ' SingsNote SingsNote SingsNote SingsNote SingsNote SingsNote', ' osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype osnapiHype', ' Squid3']",
0:46:52,"[' DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame', ' nicksa1Carry nicksa1Carry nicksa1Carry nicksa1Carry', ' serena13Booty serena13Booty serena13Booty serena13Booty serena13Booty serena13Booty serena13Booty serena13Booty', ' CarlSmile CarlSmile CarlSmile CarlSmile', ' PrideGive PrideGive PrideGive PrideGive PrideGive PrideGive', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA polars2PIKA']",
0:46:53,"[' beyond18Hypers beyond18Hypers beyond18Hypers beyond18Hypers beyond18Hypers beyond18Hypers beyond18Hypers beyond18Hypers beyond18Hypers beyond18Hypers beyond18Hypers beyond18Hypers', ' resttK resttK resttK resttK resttK resttK resttK resttK resttA1 resttA1 resttA1', ' TriHard TriHard TriHard TriHard TriHard TriHard', ' BibleThump', ' VoteYea VoteYea VoteYea VoteYea DrinkPurple VoteYea VoteYea VoteYea', ' :) :) :) :) :) :) :) :) :) :) :) :) :) :)', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' ResidentSleeper WutFace ResidentSleeper WutFace ResidentSleeper WutFace ResidentSleeper WutFace ResidentSleeper WutFace ResidentSleeper WutFace ResidentSleeper WutFace ResidentSleeper WutFace ResidentSleeper WutFace ResidentSleeper WutFace ResidentSleeper WutFace ResidentSleeper WutFace ResidentSleeper WutFace ResidentSleeper WutFace ResidentSleeper WutFace', ' PogChamp', ' NotLikeThis NotLikeThis NotLikeThis NotLikeThis Jebaited Jebaited Jebaited Jebaited', ' PogChamp', ' PogChamp ', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' sypherSUB sypherSUB sypherSUB sypherSUB sypherSUB']",
0:46:54,"[' raeFeelsGood raeFeelsGood raeFeelsGood raeFeelsGood raeFeelsGood raeFeelsGood SeemsGood SeemsGood SeemsGood', ' avastSmoothP avastSmoothP avastSmoothP avastSmoothP avastSmoothP avastSmoothP', ' KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' PowerUpR DarkMode PowerUpL PowerUpR DarkMode PowerUpL PowerUpR DarkMode PowerUpL PowerUpR DarkMode PowerUpL PowerUpR DarkMode PowerUpL PowerUpR DarkMode PowerUpL PowerUpR', ' PogChamp PogChamp PogChamp PogChamp PogChamp', ' cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh cmonBruh', ' Mau5 Mau5 Mau5 Mau5 Mau5 Mau5 Mau5 Mau5 Mau5 Mau5 Mau5 Mau5 Mau5 Mau5 Mau5', ' MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid', ' foxiiDROOL foxiiDROOL foxiiDROOL foxiiDROOL foxiiDROOL foxiiDROOL foxiiDROOL foxiiDROOL foxiiDROOL foxiiDROOL foxiiDROOL foxiiDROOL foxiiDROOL foxiiDROOL foxiiDROOL foxiiDROOL foxiiDROOL foxiiVBUCK foxiiVBUCK foxiiVBUCK foxiiVBUCK foxiiVBUCK foxiiVBUCK foxiiVBUCK foxiiVBUCK foxiiVBUCK foxiiVBUCK foxiiVBUCK foxiiVBUCK foxiiVBUCK foxiiVBUCK foxiiVBUCK foxiiVBUCK foxiiVBUCK foxiiVBUCK foxiiVBUCK foxiiVBUCK foxiiVBUCK', ' sumOhface sumOhface sumOhface sumOhface', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa', ' TableHere TableHere TableHere TableHere TableHere TableHere TableHere TableHere TableHere TableHere TableHere TableHere TableHere TableHere TableHere TableHere TableHere']",
0:46:55,"[' TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati TheIlluminati', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' PunchTrees', ' techno42Kovaak techno42Kovaak techno42Kovaak techno42Kovaak techno42Kovaak techno42Kovaak techno42Kovaak techno42Kovaak techno42Kovaak techno42Kovaak', ' allkapHype allkapHype allkapHype allkapHype allkapHype allkapHype allkapHype allkapHype allkapHype allkapHype allkapHype', ' CoolCat CoolCat CoolCat CoolCat']",
0:46:56,"[' Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa', ' KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW KAPOW monteAHA', ' PrideWingR PrideWingR PrideWingR PrideWingR PrideWingR PrideWingR', ' 4Head', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' ', ' jamesPrime jamesPrime jamesPrime', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' tfishPog tfishPog tfishPog tfishPog tfishPog tfishPog tfishPog', ' PogChamp PogChamp PogChamp PogChamp PogChamp greekNext greekNext greekNext RlyTho', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' ninjaFire ninjaFire ninjaFire ninjaFire ninjaFire']",
0:46:57,"[' loeyaHP', ' PogChamp', ' kaoshxHerz kaoshxHerz kaoshxHerz kaoshxHerz kaoshxHerz kaoshxHerz', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea', ' PowerUpR', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' AsianGlow BibleThump DBstyle BibleThump']",
0:46:58,"[' OWL2019gg OWL2019gg OWLgg OWLgg OWL2019gg OWL2019gg', ' HotPokket HeyGuys Jebaited Kappa Kreygasm LUL MrDestructoid OhMyDog OpieOP MingLee PJSalt PogChamp ResidentSleeper PogChamp PogChamp', ' PogChamp PogChamp PogChamp PogChamp', ' PJSalt', ' xqcF', ' Kreygasm Kreygasm Kreygasm Kreygasm Kreygasm', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper Squid4 ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' FailFish FailFish FailFish FailFish', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' TriHard TriHard TriHard TriHard', ' CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit', ' TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ', ' itsp3nHype itsp3nHype itsp3nHype itsp3nHype', ' KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype KomodoHype', ' ifusoya subscribed with Twitch Prime.']",
0:46:59,"[' NinjaGrumpy NinjaGrumpy NinjaGrumpy NinjaGrumpy NinjaGrumpy NinjaGrumpy NinjaGrumpy NinjaGrumpy', ' BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump', ' GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ', ' BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack BrokeBack', ' mcaT mcaT mcaT mcaT mcaT mcaT mcaT mcaT mcaT mcaT mcaT mcaT mcaT mcaT mcaT ShadyLulu ShadyLulu ShadyLulu ShadyLulu ShadyLulu ShadyLulu ShadyLulu ShadyLulu', ' ruinCringe ruinCringe ruinCringe ruinCringe', ' PogChamp', ' xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis xqcHAhaa NotLikeThis', ' VoteYea VoteYea VoteYea KAPOW VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea KAPOW KAPOW KAPOW VoteYea VoteYea VoteYea VoteYea VoteYea KAPOW KAPOW EarthDay KAPOW KAPOW VoteYea VoteYea VoteYea KAPOW KAPOW EarthDay EarthDay EarthDay KAPOW KAPOW VoteYea VoteYea VoteYea KAPOW KAPOW EarthDay KAPOW KAPOW VoteYea VoteYea VoteYea VoteYea VoteYea KAPOW KAPOW KAPOW VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea KAPOW VoteYea VoteYea VoteYea', ' forsenTake forsenA forsenBreak forsenWeird forsenTake forsenA forsenBreak forsenWeird forsenTake forsenA forsenBreak forsenWeird forsenTake forsenA forsenBreak forsenWeird forsenTake forsenA forsenBreak forsenWeird forsenTake forsenA forsenBreak forsenWeird forsenTake forsenA forsenBreak forsenWeird forsenTake forsenA forsenBreak forsenWeird forsenTake forsenA forsenBreak forsenWeird forsenTake forsenA forsenBreak forsenWeird forsenTake forsenA forsenBreak forsenWeird', ' niccorDab tinath1Llamadab niccorDab tinath1Llamadab niccorDab tinath1Llamadab niccorDab tinath1Llamadab niccorDab tinath1Llamadab niccorDab tinath1Llamadab niccorDab tinath1Llamadab niccorDab tinath1Llamadab niccorDab tinath1Llamadab niccorDab tinath1Llamadab niccorDab tinath1Llamadab niccorDab tinath1Llamadab niccorDab tinath1Llamadab niccorDab tinath1Llamadab niccorDab tinath1Llamadab niccorDab tinath1Llamadab niccorDab tinath1Llamadab niccorDab tinath1Llamadab', ' KappaWealth', ' xqcLie xqcH xqcLie xqcH xqcLie xqcH xqcLie xqcH xqcLie xqcH xqcLie xqcH xqcSkip xqcH', ' mrfresYEET mrfresYEET mrfresYEET mrfresYEET mrfresYEET mrfresYEET mrfresYEET mrfresYEET mrfresYEET mrfresYEET mrfresYEET mrfresYEET mrfresYEET mrfresYEET mrfresYEET mrfresYEET mrfresYEET mrfresYEET mrfresYEET']",
0:47:00,"[' TombRaid TombRaid TombRaid TombRaid TombRaid TombRaid TombRaid TombRaid', ' cmonBruh', ' knossiKnueppelchen knossiKnueppelchen knossiKnueppelchen knossiKnueppelchen knossiKnueppelchen knossiKnueppelchen knossiKnueppelchen knossiKnueppelchen knossiKnueppelchen knossiKnueppelchen knossiKnueppelchen knossiKnueppelchen knossiKnueppelchen knossiKnueppelchen']",
0:47:01,"[' monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK monteAK', ' MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid MrDestructoid KevinTurtle KevinTurtle KevinTurtle KevinTurtle FrankerZ FrankerZ', ' PogChamp PogChamp PogChamp', ' spocTeamspoc spocTeamspoc spocTeamspoc spocTeamspoc spocTeamspoc spocTeamspoc spocTeamspoc spocTeamspoc spocTeamspoc spocTeamspoc spocTeamspoc spocTeamspoc spocTeamspoc spocTeamspoc', ' xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM xqcM']",
0:47:02,"[' CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit CurseLit', ' DansGame', ' PogChamp PogChamp PogChamp PogChamp', ' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' PogChamp PogChamp PogChamp PogChamp PogChamp MrDestructoid MrDestructoid MrDestructoid MrDestructoid', ' oneshot1 oneshot1 oneshot1 oneshot1 oneshot1', ' NotLikeThis', ' VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea GivePLZ GivePLZ GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ TakeNRG GivePLZ GivePLZ TakeNRG PJSugar PJSugar PJSugar PJSugar PJSugar PJSugar PJSugar PJSugar PJSugar SingsNote SingsNote SingsNote SingsMic SingsMic SingsNote', ' timitHype timitHype timitHype timitHype timitHype timitHype timitHype timitHype timitHype', ' LUL']",
0:47:03,"[' PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp', ' BibleThump BibleThump BibleThump BibleThump WutFace WutFace WutFace WutFace WutFace WutFace WutFace WutFace BibleThump BibleThump BibleThump', ' burnerAlot burnerAlot burnerAlot burnerAlot burnerAlot burnerAlot burnerAlot burnerAlot', ' toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL toosefnL', ' xaukuWonderStic xaukuWonderStic xaukuWonderStic xaukuWonderStic xaukuWonderStic xaukuWonderStic', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' ResidentSleeper ResidentSleeper ResidentSleeper', ' ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper', ' PogChamp', ' Kappa', ' GayPride GayPride GayPride GayPride GayPride GayPride GayPride GayPride GayPride GayPride GayPride GayPride GayPride GayPride GayPride GayPride GayPride GayPride GayPride GayPride GayPride', ' VoteYea VoteYea KAPOW VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea KAPOW KAPOW KAPOW VoteYea VoteYea VoteYea VoteYea VoteYea KAPOW KAPOW EarthDay KAPOW KAPOW VoteYea VoteYea VoteYea KAPOW KAPOW EarthDay EarthDay EarthDay KAPOW KAPOW VoteYea VoteYea VoteYea KAPOW KAPOW EarthDay KAPOW KAPOW VoteYea VoteYea VoteYea VoteYea VoteYea KAPOW KAPOW KAPOW VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea VoteYea KAPOW VoteYea VoteYea VoteYea VoteYea', ' TombRaid TombRaid TombRaid TombRaid TombRaid TombRaid']",
